Date,FundISIN,FundNAV
2011-08-22,LU1882449801,9.29
2011-08-21,LU1882449801,9.28
2011-08-20,LU1882449801,9.28
2011-08-19,LU1882449801,9.28
2011-08-18,LU1882449801,9.37
2011-08-17,LU1882449801,9.29
2011-08-16,LU1882449801,9.3
2011-08-15,LU1882449801,9.37
2011-08-14,LU1882449801,9.37
2011-08-13,LU1882449801,9.37
2011-08-12,LU1882449801,9.37
2011-08-11,LU1882449801,9.32
2011-08-10,LU1882449801,9.46
2011-08-09,LU1882449801,9.4
2011-08-08,LU1882449801,9.48
2011-08-07,LU1882449801,9.57
2011-08-06,LU1882449801,9.57
2011-08-05,LU1882449801,9.57
2011-08-04,LU1882449801,9.66
2011-08-03,LU1882449801,9.59
2011-08-02,LU1882449801,9.65
2011-08-01,LU1882449801,9.66
2011-07-31,LU1882449801,9.52
2011-07-30,LU1882449801,9.52
2011-07-29,LU1882449801,9.52
2011-07-28,LU1882449801,9.54
2011-07-27,LU1882449801,9.48
2011-07-26,LU1882449801,9.4
2011-07-25,LU1882449801,9.49
2011-07-24,LU1882449801,9.47
2011-07-23,LU1882449801,9.47
2011-07-22,LU1882449801,9.47
2011-07-21,LU1882449801,9.43
2011-07-20,LU1882449801,9.54
2011-07-19,LU1882449801,9.55
2011-07-18,LU1882449801,9.65
2011-07-17,LU1882449801,9.59
2011-07-16,LU1882449801,9.59
2011-07-15,LU1882449801,9.59
2011-07-14,LU1882449801,9.56
2011-07-13,LU1882449801,9.55
2011-07-12,LU1882449801,9.65
2011-07-11,LU1882449801,9.69
2011-07-10,LU1882449801,9.52
2011-07-09,LU1882449801,9.52
2011-07-08,LU1882449801,9.52
2011-07-07,LU1882449801,9.44
2011-07-06,LU1882449801,9.46
2011-07-05,LU1882449801,9.36
2011-07-04,LU1882449801,9.32
2011-07-03,LU1882449801,9.33
2011-07-02,LU1882449801,9.33
2011-07-01,LU1882449801,9.33
2011-06-30,LU1882449801,9.3
2011-06-29,LU1882449801,9.35
2011-06-28,LU1882449801,9.35
2011-06-27,LU1882449801,9.39
2011-06-26,LU1882449801,9.47
2011-06-25,LU1882449801,9.47
2011-06-24,LU1882449801,9.47
2011-06-23,LU1882449801,9.31
2011-06-22,LU1882449801,9.31
2011-06-21,LU1882449801,9.35
2011-06-20,LU1882449801,9.39
2011-06-19,LU1882449801,9.39
2011-06-18,LU1882449801,9.39
2011-06-17,LU1882449801,9.39
2011-06-16,LU1882449801,9.51
2011-06-15,LU1882449801,9.44
2011-06-14,LU1882449801,9.32
2011-06-13,LU1882449801,9.4
2011-06-12,LU1882449801,9.4
2011-06-11,LU1882449801,9.4
2011-06-10,LU1882449801,9.4
2011-06-09,LU1882449801,9.31
2011-06-08,LU1882449801,9.26
2011-06-07,LU1882449801,9.2
2011-06-06,LU1882449801,9.24
2011-06-05,LU1882449801,9.25
2011-06-04,LU1882449801,9.25
2011-06-03,LU1882449801,9.25
2011-06-02,LU1882449801,9.35
2011-06-01,LU1882449801,9.35
2011-05-31,LU1882449801,9.36
2011-05-30,LU1882449801,9.4
2011-05-29,LU1882449801,9.39
2011-05-28,LU1882449801,9.39
2011-05-27,LU1882449801,9.39
2021-05-25,LU0568621618,109.34
2021-05-21,LU0568621618,109.34
2021-05-20,LU0568621618,109.34
2021-05-19,LU0568621618,109.34
2021-05-18,LU0568621618,109.34
2021-05-17,LU0568621618,109.34
2021-05-14,LU0568621618,109.34
2021-05-12,LU0568621618,109.34
2021-05-11,LU0568621618,109.34
2021-05-10,LU0568621618,109.34
2021-05-07,LU0568621618,109.34
2021-05-06,LU0568621618,109.34
2021-05-05,LU0568621618,109.34
2021-05-04,LU0568621618,109.34
2021-05-03,LU0568621618,109.34
2021-04-30,LU0568621618,109.34
2021-04-29,LU0568621618,109.34
2021-04-28,LU0568621618,109.34
2021-04-27,LU0568621618,109.33
2021-04-26,LU0568621618,109.33
2021-04-23,LU0568621618,109.33
2021-04-22,LU0568621618,109.33
2021-04-21,LU0568621618,109.33
2021-04-20,LU0568621618,109.33
2021-04-19,LU0568621618,109.33
2021-04-16,LU0568621618,109.33
2021-04-15,LU0568621618,109.33
2021-04-14,LU0568621618,109.33
2021-04-13,LU0568621618,109.33
2021-04-12,LU0568621618,109.33
2021-04-09,LU0568621618,109.33
2021-04-08,LU0568621618,109.33
2021-04-07,LU0568621618,109.33
2021-04-06,LU0568621618,109.33
2021-04-01,LU0568621618,109.33
2021-03-31,LU0568621618,109.33
2021-03-30,LU0568621618,109.33
2021-03-29,LU0568621618,109.33
2021-03-26,LU0568621618,109.32
2021-03-25,LU0568621618,109.32
2021-03-24,LU0568621618,109.32
2021-03-23,LU0568621618,109.32
2021-03-22,LU0568621618,109.32
2021-03-19,LU0568621618,109.32
2021-03-18,LU0568621618,109.32
2021-03-17,LU0568621618,109.32
2021-03-16,LU0568621618,109.32
2021-03-15,LU0568621618,109.32
2021-03-12,LU0568621618,109.32
2021-03-11,LU0568621618,109.32
2021-03-10,LU0568621618,109.32
2021-03-09,LU0568621618,109.32
2021-03-08,LU0568621618,109.32
2021-03-05,LU0568621618,109.32
2021-03-04,LU0568621618,109.32
2021-03-03,LU0568621618,109.32
2021-03-02,LU0568621618,109.32
2021-03-01,LU0568621618,109.32
2021-02-26,LU0568621618,109.31
2021-02-25,LU0568621618,109.31
2021-02-24,LU0568621618,109.31
2021-02-23,LU0568621618,109.31
2021-02-22,LU0568621618,109.31
2021-02-19,LU0568621618,109.31
2021-02-18,LU0568621618,109.31
2021-02-17,LU0568621618,109.31
2021-02-16,LU0568621618,109.31
2021-02-15,LU0568621618,109.31
2021-02-12,LU0568621618,109.31
2021-02-11,LU0568621618,109.31
2021-02-10,LU0568621618,109.31
2021-02-09,LU0568621618,109.31
2021-02-08,LU0568621618,109.31
2021-02-05,LU0568621618,109.31
2021-02-04,LU0568621618,109.31
2021-02-03,LU0568621618,109.3
2021-02-02,LU0568621618,109.3
2021-02-01,LU0568621618,109.3
2021-01-29,LU0568621618,109.3
2021-01-28,LU0568621618,109.3
2021-01-27,LU0568621618,109.3
2021-01-26,LU0568621618,109.3
2021-01-25,LU0568621618,109.3
2021-01-22,LU0568621618,109.3
2021-01-21,LU0568621618,109.3
2021-01-20,LU0568621618,109.3
2021-01-19,LU0568621618,109.3
2021-01-18,LU0568621618,109.3
2021-01-15,LU0568621618,109.29
2021-01-14,LU0568621618,109.29
2021-01-13,LU0568621618,109.29
2021-01-12,LU0568621618,109.29
2021-01-11,LU0568621618,109.29
2021-01-08,LU0568621618,109.29
2021-01-07,LU0568621618,109.29
2021-01-06,LU0568621618,109.29
2021-01-05,LU0568621618,109.29
2021-01-04,LU0568621618,109.29
2020-12-31,LU0568621618,109.28
2020-12-30,LU0568621618,109.28
2020-12-29,LU0568621618,109.28
2020-12-28,LU0568621618,109.28
2020-12-23,LU0568621618,109.27
2020-12-22,LU0568621618,109.27
2020-12-21,LU0568621618,109.27
2020-12-18,LU0568621618,109.27
2020-12-17,LU0568621618,109.27
2020-12-16,LU0568621618,109.27
2020-12-15,LU0568621618,109.27
2020-12-14,LU0568621618,109.27
2020-12-11,LU0568621618,109.27
2020-12-10,LU0568621618,109.27
2020-12-09,LU0568621618,109.26
2020-12-08,LU0568621618,109.26
2020-12-07,LU0568621618,109.26
2020-12-04,LU0568621618,109.26
2020-12-03,LU0568621618,109.26
2020-12-02,LU0568621618,109.26
2020-12-01,LU0568621618,109.26
2020-11-30,LU0568621618,109.26
2020-11-27,LU0568621618,109.25
2020-11-26,LU0568621618,109.25
2020-11-25,LU0568621618,109.25
2020-11-24,LU0568621618,109.25
2020-11-23,LU0568621618,109.25
2020-11-20,LU0568621618,109.25
2020-11-19,LU0568621618,109.25
2020-11-18,LU0568621618,109.25
2020-11-17,LU0568621618,109.24
2020-11-16,LU0568621618,109.24
2020-11-13,LU0568621618,109.24
2020-11-12,LU0568621618,109.24
2020-11-11,LU0568621618,109.24
2020-11-10,LU0568621618,109.24
2020-11-09,LU0568621618,109.24
2020-11-06,LU0568621618,109.24
2020-11-05,LU0568621618,109.24
2020-11-04,LU0568621618,109.23
2020-11-03,LU0568621618,109.23
2020-11-02,LU0568621618,109.23
2020-10-30,LU0568621618,109.23
2020-10-29,LU0568621618,109.23
2020-10-28,LU0568621618,109.23
2020-10-27,LU0568621618,109.23
2020-10-26,LU0568621618,109.23
2020-10-23,LU0568621618,109.23
2020-10-22,LU0568621618,109.23
2020-10-21,LU0568621618,109.22
2020-10-20,LU0568621618,109.22
2020-10-19,LU0568621618,109.22
2020-10-16,LU0568621618,109.22
2020-10-15,LU0568621618,109.22
2020-10-14,LU0568621618,109.22
2020-10-13,LU0568621618,109.22
2020-10-12,LU0568621618,109.22
2020-10-09,LU0568621618,109.22
2020-10-08,LU0568621618,109.21
2020-10-07,LU0568621618,109.21
2020-10-06,LU0568621618,109.21
2020-10-05,LU0568621618,109.21
2020-10-02,LU0568621618,109.21
2020-10-01,LU0568621618,109.21
2020-09-30,LU0568621618,109.21
2020-09-29,LU0568621618,109.21
2020-09-28,LU0568621618,109.2
2020-09-25,LU0568621618,109.2
2020-09-24,LU0568621618,109.2
2020-09-23,LU0568621618,109.2
2020-09-22,LU0568621618,109.2
2020-09-21,LU0568621618,109.2
2020-09-18,LU0568621618,109.19
2020-09-17,LU0568621618,109.18
2020-09-16,LU0568621618,109.18
2020-09-15,LU0568621618,109.18
2020-09-14,LU0568621618,109.18
2020-09-11,LU0568621618,109.18
2020-09-10,LU0568621618,109.17
2020-09-09,LU0568621618,109.17
2020-09-08,LU0568621618,109.17
2020-09-07,LU0568621618,109.17
2020-09-04,LU0568621618,109.17
2020-09-03,LU0568621618,109.17
2020-09-02,LU0568621618,109.17
2020-09-01,LU0568621618,109.17
2020-08-31,LU0568621618,109.17
2020-08-28,LU0568621618,109.16
2020-08-27,LU0568621618,109.16
2020-08-26,LU0568621618,109.16
2020-08-25,LU0568621618,109.16
2020-08-24,LU0568621618,109.16
2020-08-21,LU0568621618,109.16
2020-08-20,LU0568621618,109.15
2020-08-19,LU0568621618,109.15
2020-08-18,LU0568621618,109.15
2020-08-17,LU0568621618,109.15
2020-08-14,LU0568621618,109.15
2020-08-13,LU0568621618,109.15
2020-08-12,LU0568621618,109.15
2020-08-11,LU0568621618,109.15
2020-08-10,LU0568621618,109.15
2020-08-07,LU0568621618,109.14
2020-08-06,LU0568621618,109.13
2020-08-05,LU0568621618,109.13
2020-08-04,LU0568621618,109.13
2020-08-03,LU0568621618,109.13
2020-07-31,LU0568621618,109.13
2020-07-30,LU0568621618,109.13
2020-07-29,LU0568621618,109.12
2020-07-28,LU0568621618,109.12
2020-07-27,LU0568621618,109.12
2020-07-24,LU0568621618,109.11
2020-07-23,LU0568621618,109.11
2020-07-22,LU0568621618,109.11
2020-07-21,LU0568621618,109.11
2020-07-20,LU0568621618,109.11
2020-07-17,LU0568621618,109.1
2020-07-16,LU0568621618,109.1
2020-07-15,LU0568621618,109.1
2020-07-14,LU0568621618,109.1
2020-07-13,LU0568621618,109.1
2020-07-10,LU0568621618,109.09
2020-07-09,LU0568621618,109.09
2020-07-08,LU0568621618,109.09
2020-07-07,LU0568621618,109.09
2020-07-06,LU0568621618,109.09
2020-07-03,LU0568621618,109.08
2020-07-02,LU0568621618,109.08
2020-07-01,LU0568621618,109.08
2020-06-30,LU0568621618,109.08
2020-06-29,LU0568621618,109.07
2020-06-26,LU0568621618,109.06
2020-06-25,LU0568621618,109.05
2020-06-24,LU0568621618,109.05
2020-06-22,LU0568621618,109.05
2020-06-19,LU0568621618,109.03
2020-06-18,LU0568621618,109.03
2020-06-17,LU0568621618,109.02
2020-06-16,LU0568621618,109.02
2020-06-15,LU0568621618,109.01
2020-06-12,LU0568621618,109
2020-06-11,LU0568621618,109
2020-06-10,LU0568621618,109
2020-06-09,LU0568621618,109
2020-06-08,LU0568621618,108.99
2020-06-05,LU0568621618,108.98
2020-06-04,LU0568621618,108.98
2020-06-03,LU0568621618,108.98
2020-06-02,LU0568621618,108.98
2020-05-29,LU0568621618,108.96
2020-05-28,LU0568621618,108.95
2020-05-27,LU0568621618,108.95
2020-05-26,LU0568621618,108.95
2020-05-25,LU0568621618,108.95
2020-05-22,LU0568621618,108.93
2020-05-20,LU0568621618,108.92
2020-05-19,LU0568621618,108.92
2020-05-18,LU0568621618,108.92
2020-05-15,LU0568621618,108.9
2020-05-14,LU0568621618,108.9
2020-05-13,LU0568621618,108.9
2020-05-12,LU0568621618,108.9
2020-05-11,LU0568621618,108.9
2020-05-08,LU0568621618,108.89
2020-05-07,LU0568621618,108.88
2020-05-06,LU0568621618,108.88
2020-05-05,LU0568621618,108.88
2020-05-04,LU0568621618,108.88
2020-04-30,LU0568621618,108.87
2020-04-29,LU0568621618,108.86
2020-04-28,LU0568621618,108.86
2020-04-27,LU0568621618,108.86
2020-04-24,LU0568621618,108.85
2020-04-23,LU0568621618,108.85
2020-04-22,LU0568621618,108.85
2020-04-21,LU0568621618,108.84
2020-04-20,LU0568621618,108.84
2020-04-17,LU0568621618,108.84
2020-04-16,LU0568621618,108.84
2020-04-15,LU0568621618,108.84
2020-04-14,LU0568621618,108.83
2020-04-09,LU0568621618,108.82
2020-04-08,LU0568621618,108.82
2020-04-07,LU0568621618,108.81
2020-04-06,LU0568621618,108.81
2020-04-03,LU0568621618,108.8
2020-04-02,LU0568621618,108.79
2020-04-01,LU0568621618,108.79
2020-03-31,LU0568621618,108.79
2020-03-30,LU0568621618,108.79
2020-03-27,LU0568621618,108.82
2020-03-26,LU0568621618,108.82
2020-03-25,LU0568621618,108.81
2020-03-24,LU0568621618,108.81
2020-03-23,LU0568621618,108.82
2020-03-20,LU0568621618,108.89
2020-03-19,LU0568621618,108.89
2020-03-18,LU0568621618,108.88
2020-03-17,LU0568621618,108.89
2020-03-16,LU0568621618,108.89
2020-03-13,LU0568621618,108.89
2020-03-12,LU0568621618,108.89
2020-03-11,LU0568621618,108.88
2020-03-10,LU0568621618,108.88
2020-03-09,LU0568621618,108.87
2020-03-06,LU0568621618,108.86
2020-03-05,LU0568621618,108.86
2020-03-04,LU0568621618,108.85
2020-03-03,LU0568621618,108.85
2020-03-02,LU0568621618,108.84
2020-02-28,LU0568621618,108.83
2020-02-27,LU0568621618,108.83
2020-02-26,LU0568621618,108.82
2020-02-25,LU0568621618,108.82
2020-02-24,LU0568621618,108.81
2020-02-21,LU0568621618,108.8
2020-02-20,LU0568621618,108.79
2020-02-19,LU0568621618,108.79
2020-02-18,LU0568621618,108.78
2020-02-17,LU0568621618,108.77
2020-02-14,LU0568621618,108.76
2020-02-13,LU0568621618,108.75
2020-02-12,LU0568621618,108.75
2020-02-11,LU0568621618,108.74
2020-02-10,LU0568621618,108.74
2020-02-07,LU0568621618,108.72
2020-02-06,LU0568621618,108.72
2020-02-05,LU0568621618,108.71
2020-02-04,LU0568621618,108.7
2020-02-03,LU0568621618,108.7
2020-01-31,LU0568621618,108.68
2020-01-30,LU0568621618,108.68
2020-01-29,LU0568621618,108.67
2020-01-28,LU0568621618,108.67
2020-01-27,LU0568621618,108.66
2020-01-24,LU0568621618,108.64
2020-01-23,LU0568621618,108.64
2020-01-22,LU0568621618,108.63
2020-01-21,LU0568621618,108.63
2020-01-20,LU0568621618,108.62
2020-01-17,LU0568621618,108.6
2020-01-16,LU0568621618,108.6
2020-01-15,LU0568621618,108.59
2020-01-14,LU0568621618,108.59
2020-01-13,LU0568621618,108.58
2020-01-10,LU0568621618,108.56
2020-01-09,LU0568621618,108.56
2020-01-08,LU0568621618,108.55
2020-01-07,LU0568621618,108.55
2020-01-06,LU0568621618,108.54
2020-01-03,LU0568621618,108.53
2020-01-02,LU0568621618,108.52
2019-12-31,LU0568621618,108.51
2019-12-30,LU0568621618,108.5
2019-12-27,LU0568621618,108.49
2019-12-23,LU0568621618,108.46
2019-12-20,LU0568621618,108.44
2019-12-19,LU0568621618,108.44
2019-12-18,LU0568621618,108.43
2019-12-17,LU0568621618,108.42
2019-12-16,LU0568621618,108.42
2019-12-13,LU0568621618,108.4
2019-12-12,LU0568621618,108.4
2019-12-11,LU0568621618,108.39
2019-12-10,LU0568621618,108.38
2019-12-09,LU0568621618,108.38
2019-12-06,LU0568621618,108.36
2019-12-05,LU0568621618,108.36
2019-12-04,LU0568621618,108.35
2019-12-03,LU0568621618,108.34
2019-12-02,LU0568621618,108.34
2019-11-29,LU0568621618,108.32
2019-11-28,LU0568621618,108.31
2019-11-27,LU0568621618,108.31
2019-11-26,LU0568621618,108.3
2019-11-25,LU0568621618,108.3
2019-11-22,LU0568621618,108.28
2019-11-21,LU0568621618,108.27
2019-11-20,LU0568621618,108.27
2019-11-19,LU0568621618,108.26
2019-11-18,LU0568621618,108.26
2019-11-15,LU0568621618,108.24
2019-11-14,LU0568621618,108.23
2019-11-13,LU0568621618,108.23
2019-11-12,LU0568621618,108.22
2019-11-11,LU0568621618,108.22
2019-11-08,LU0568621618,108.2
2019-11-07,LU0568621618,108.19
2019-11-06,LU0568621618,108.18
2019-11-05,LU0568621618,108.18
2019-11-04,LU0568621618,108.17
2019-10-31,LU0568621618,108.15
2019-10-30,LU0568621618,108.14
2019-10-29,LU0568621618,108.13
2019-10-28,LU0568621618,108.13
2019-10-25,LU0568621618,108.11
2019-10-24,LU0568621618,108.1
2019-10-23,LU0568621618,108.09
2019-10-22,LU0568621618,108.09
2019-10-21,LU0568621618,108.08
2019-10-18,LU0568621618,108.06
2019-10-17,LU0568621618,108.05
2019-10-16,LU0568621618,108.05
2019-10-15,LU0568621618,108.04
2019-10-14,LU0568621618,108.03
2019-10-11,LU0568621618,108.01
2019-10-10,LU0568621618,108.01
2019-10-09,LU0568621618,108
2019-10-08,LU0568621618,107.99
2019-10-07,LU0568621618,107.99
2019-10-04,LU0568621618,107.96
2019-10-03,LU0568621618,107.96
2019-10-02,LU0568621618,107.95
2019-10-01,LU0568621618,107.94
2019-09-30,LU0568621618,107.94
2019-09-27,LU0568621618,107.92
2019-09-26,LU0568621618,107.91
2019-09-25,LU0568621618,107.9
2019-09-24,LU0568621618,107.9
2019-09-23,LU0568621618,107.89
2019-09-20,LU0568621618,107.87
2019-09-19,LU0568621618,107.86
2019-09-18,LU0568621618,107.85
2019-09-17,LU0568621618,107.85
2019-09-16,LU0568621618,107.84
2019-09-13,LU0568621618,107.82
2019-09-12,LU0568621618,107.81
2019-09-11,LU0568621618,107.8
2019-09-10,LU0568621618,107.8
2019-09-09,LU0568621618,107.79
2019-09-06,LU0568621618,107.77
2019-09-05,LU0568621618,107.76
2019-09-04,LU0568621618,107.75
2019-09-03,LU0568621618,107.75
2019-09-02,LU0568621618,107.74
2019-08-30,LU0568621618,107.72
2019-08-29,LU0568621618,107.71
2019-08-28,LU0568621618,107.71
2019-08-27,LU0568621618,107.7
2019-08-26,LU0568621618,107.69
2019-08-23,LU0568621618,107.67
2019-08-22,LU0568621618,107.66
2019-08-21,LU0568621618,107.66
2019-08-20,LU0568621618,107.65
2019-08-19,LU0568621618,107.64
2019-08-16,LU0568621618,107.62
2019-08-14,LU0568621618,107.61
2019-08-13,LU0568621618,107.6
2019-08-12,LU0568621618,107.59
2019-08-09,LU0568621618,107.57
2019-08-08,LU0568621618,107.56
2019-08-07,LU0568621618,107.55
2019-08-06,LU0568621618,107.54
2019-08-05,LU0568621618,107.54
2019-08-02,LU0568621618,107.52
2019-08-01,LU0568621618,107.51
2019-07-31,LU0568621618,107.5
2019-07-30,LU0568621618,107.49
2019-07-29,LU0568621618,107.49
2019-07-26,LU0568621618,107.46
2019-07-25,LU0568621618,107.46
2019-07-24,LU0568621618,107.45
2019-07-23,LU0568621618,107.44
2019-07-22,LU0568621618,107.43
2019-07-19,LU0568621618,107.41
2019-07-18,LU0568621618,107.4
2019-07-17,LU0568621618,107.39
2019-07-16,LU0568621618,107.39
2019-07-15,LU0568621618,107.38
2019-07-12,LU0568621618,107.36
2019-07-11,LU0568621618,107.35
2019-07-10,LU0568621618,107.34
2019-07-09,LU0568621618,107.33
2019-07-08,LU0568621618,107.33
2019-07-05,LU0568621618,107.3
2019-07-04,LU0568621618,107.29
2019-07-03,LU0568621618,107.28
2019-07-02,LU0568621618,107.28
2019-07-01,LU0568621618,107.27
2019-06-28,LU0568621618,107.24
2019-06-27,LU0568621618,107.24
2019-06-26,LU0568621618,107.23
2019-06-25,LU0568621618,107.22
2019-06-24,LU0568621618,107.21
2019-06-21,LU0568621618,107.19
2019-06-20,LU0568621618,107.18
2019-06-19,LU0568621618,107.17
2019-06-18,LU0568621618,107.17
2019-06-17,LU0568621618,107.16
2019-06-14,LU0568621618,107.13
2019-06-13,LU0568621618,107.13
2019-06-12,LU0568621618,107.12
2019-06-11,LU0568621618,107.11
2019-06-07,LU0568621618,107.08
2019-06-06,LU0568621618,107.07
2019-06-05,LU0568621618,107.06
2019-06-04,LU0568621618,107.05
2019-06-03,LU0568621618,107.05
2019-05-31,LU0568621618,107.02
2019-05-29,LU0568621618,107.01
2019-05-28,LU0568621618,107
2019-05-27,LU0568621618,107
2019-05-24,LU0568621618,106.97
2019-05-23,LU0568621618,106.97
2019-05-22,LU0568621618,106.96
2019-05-21,LU0568621618,106.95
2019-05-20,LU0568621618,106.94
2019-05-17,LU0568621618,106.92
2019-05-16,LU0568621618,106.91
2019-05-15,LU0568621618,106.9
2019-05-14,LU0568621618,106.89
2019-05-13,LU0568621618,106.89
2019-05-10,LU0568621618,106.86
2019-05-08,LU0568621618,106.85
2019-05-07,LU0568621618,106.84
2019-05-06,LU0568621618,106.83
2019-05-03,LU0568621618,106.81
2019-05-02,LU0568621618,106.8
2019-04-30,LU0568621618,106.78
2019-04-29,LU0568621618,106.77
2019-04-26,LU0568621618,106.75
2019-04-25,LU0568621618,106.74
2019-04-24,LU0568621618,106.73
2019-04-23,LU0568621618,106.72
2019-04-18,LU0568621618,106.68
2019-04-17,LU0568621618,106.68
2019-04-16,LU0568621618,106.67
2019-04-15,LU0568621618,106.66
2019-04-12,LU0568621618,106.63
2019-04-11,LU0568621618,106.63
2019-04-10,LU0568621618,106.62
2019-04-09,LU0568621618,106.61
2019-04-08,LU0568621618,106.6
2019-04-05,LU0568621618,106.58
2019-04-04,LU0568621618,106.57
2019-04-03,LU0568621618,106.56
2019-04-02,LU0568621618,106.55
2019-04-01,LU0568621618,106.55
2019-03-29,LU0568621618,106.52
2019-03-28,LU0568621618,106.51
2019-03-27,LU0568621618,106.5
2019-03-26,LU0568621618,106.49
2019-03-25,LU0568621618,106.48
2019-03-22,LU0568621618,106.46
2019-03-21,LU0568621618,106.45
2019-03-20,LU0568621618,106.44
2019-03-19,LU0568621618,106.43
2019-03-18,LU0568621618,106.43
2019-03-15,LU0568621618,106.4
2019-03-14,LU0568621618,106.39
2019-03-13,LU0568621618,106.39
2019-03-12,LU0568621618,106.38
2019-03-11,LU0568621618,106.37
2019-03-08,LU0568621618,106.34
2019-03-07,LU0568621618,106.34
2019-03-06,LU0568621618,106.33
2019-03-05,LU0568621618,106.32
2019-03-04,LU0568621618,106.31
2019-03-01,LU0568621618,106.29
2019-02-28,LU0568621618,106.28
2019-02-27,LU0568621618,106.27
2019-02-26,LU0568621618,106.26
2019-02-25,LU0568621618,106.25
2019-02-22,LU0568621618,106.22
2019-02-21,LU0568621618,106.22
2019-02-20,LU0568621618,106.21
2019-02-19,LU0568621618,106.2
2019-02-18,LU0568621618,106.19
2019-02-15,LU0568621618,106.17
2019-02-14,LU0568621618,106.16
2019-02-13,LU0568621618,106.15
2019-02-12,LU0568621618,106.14
2019-02-11,LU0568621618,106.13
2019-02-08,LU0568621618,106.11
2019-02-07,LU0568621618,106.1
2019-02-06,LU0568621618,106.09
2019-02-05,LU0568621618,106.08
2019-02-04,LU0568621618,106.08
2019-02-01,LU0568621618,106.04
2019-01-31,LU0568621618,106.04
2019-01-30,LU0568621618,106.03
2019-01-29,LU0568621618,106.02
2019-01-28,LU0568621618,106.01
